IDCliente;NombreCliente;Ciudad;Pais;Latitud;Longitud;IDProducto;NombreProducto;CostoUSD;Categoria;Margen;CodigoPedido;FechaVenta;Unidades;CostoTotalUSD;VentaUSD;VentaTotalUSD
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP5;Iphone 5;1600;Gama Media;0,35;165616;2008-02-08;26;41600;2160;56160
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP6;Iphone 6;1800;Gama Alta;0,45;165617;2008-02-08;46;82800;2610;120060
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS1;Galaxy S1;850;Gama Baja;0,25;165618;2008-02-08;50;42500;1062,5;53125
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS2;Galaxy S2;925;Gama Baja;0,25;165619;2008-02-08;58;53650;1156,25;67062,5
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS3;Galaxy S3;1000;Gama Media;0,35;165620;2008-02-08;32;32000;1350;43200
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS4;Galaxy S4;1075;Gama Media;0,35;165621;2008-02-08;44;47300;1451,25;63855
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS5;Galaxy S5;1150;Gama Alta;0,45;165622;2008-02-08;58;66700;1667,5;96715
171251;Infotect;Lima;Perú;-12,061354;-77,037754;GS6;Galaxy S6;1225;Gama Alta;0,45;165623;2008-02-08;44;53900;1776,25;78155
171251;Infotect;Lima;Perú;-12,061354;-77,037754;MG;Motorola G;780;Gama Media;0,35;165624;2008-02-08;44;34320;1053;46332
171251;Infotect;Lima;Perú;-12,061354;-77,037754;MX;Motorola X;548;Gama Media;0,35;165625;2008-02-08;26;14248;739,8;19234,8
171251;Infotect;Lima;Perú;-12,061354;-77,037754;SXU;Sony Xperia U;999;Gama Alta;0,45;165626;2008-02-08;30;29970;1448,55;43456,5
171251;Infotect;Lima;Perú;-12,061354;-77,037754;AO1;Alcatel One;700;Gama Baja;0,25;165627;2008-02-08;30;21000;875;26250
171251;Infotect;Lima;Perú;-12,061354;-77,037754;LGP;LG Pro;358;Gama Alta;0,45;165628;2008-02-08;54;19332;519,1;28031,4
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP2;Iphone 2;1000;Gama Baja;0,25;165629;2008-02-08;30;30000;1250;37500
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP3;Iphone 3;1200;Gama Baja;0,25;165630;2008-02-08;36;43200;1500;54000
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP4;Iphone 4;1400;Gama Media;0,35;165631;2008-02-08;30;42000;1890;56700
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP5;Iphone 5;1600;Gama Media;0,35;165632;2008-02-08;32;51200;2160;69120
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;IP6;Iphone 6;1800;Gama Alta;0,45;165633;2008-02-08;34;61200;2610;88740
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS1;Galaxy S1;850;Gama Baja;0,25;165634;2008-02-08;28;23800;1062,5;29750
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS2;Galaxy S2;925;Gama Baja;0,25;165635;2008-02-08;44;40700;1156,25;50875
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS3;Galaxy S3;1000;Gama Media;0,35;165636;2008-02-08;50;50000;1350;67500
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS4;Galaxy S4;1075;Gama Media;0,35;165637;2008-02-08;46;49450;1451,25;66757,5
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS5;Galaxy S5;1150;Gama Alta;0,45;165638;2008-02-08;50;57500;1667,5;83375
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;GS6;Galaxy S6;1225;Gama Alta;0,45;165639;2008-02-08;28;34300;1776,25;49735
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;MG;Motorola G;780;Gama Media;0,35;165640;2008-02-08;46;35880;1053;48438
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;MX;Motorola X;548;Gama Media;0,35;165641;2008-02-08;40;21920;739,8;29592
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;SXU;Sony Xperia U;999;Gama Alta;0,45;165642;2008-02-08;34;33966;1448,55;49250,7
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;AO1;Alcatel One;700;Gama Baja;0,25;165643;2008-02-08;36;25200;875;31500
181253;Falabella;Santiago;Chile;-33,435111;-70,660649;LGP;LG Pro;358;Gama Alta;0,45;165644;2008-02-08;34;12172;519,1;17649,4
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP2;Iphone 2;1000;Gama Baja;0,25;165645;2008-03-08;26;26000;1250;32500
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP3;Iphone 3;1200;Gama Baja;0,25;165646;2008-03-08;24;28800;1500;36000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP4;Iphone 4;1400;Gama Media;0,35;165647;2008-03-08;32;44800;1890;60480
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP5;Iphone 5;1600;Gama Media;0,35;165648;2008-03-08;52;83200;2160;112320
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;IP6;Iphone 6;1800;Gama Alta;0,45;165649;2008-03-08;30;54000;2610;78300
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS1;Galaxy S1;850;Gama Baja;0,25;165650;2008-03-08;36;30600;1062,5;38250
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS2;Galaxy S2;925;Gama Baja;0,25;165651;2008-03-08;46;42550;1156,25;53187,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS3;Galaxy S3;1000;Gama Media;0,35;165652;2008-03-08;30;30000;1350;40500
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS4;Galaxy S4;1075;Gama Media;0,35;165653;2008-03-08;26;27950;1451,25;37732,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS5;Galaxy S5;1150;Gama Alta;0,45;165654;2008-03-08;40;46000;1667,5;66700
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;GS6;Galaxy S6;1225;Gama Alta;0,45;165655;2008-03-08;34;41650;1776,25;60392,5
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;MG;Motorola G;780;Gama Media;0,35;165656;2008-03-08;44;34320;1053;46332
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;MX;Motorola X;548;Gama Media;0,35;165657;2008-03-08;26;14248;739,8;19234,8
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;SXU;Sony Xperia U;999;Gama Alta;0,45;165658;2008-03-08;40;39960;1448,55;57942
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;AO1;Alcatel One;700;Gama Baja;0,25;165659;2008-03-08;40;28000;875;35000
181215;Jumbo;Santiago;Chile;-33,486829;-70,650888;LGP;LG Pro;358;Gama Alta;0,45;165660;2008-03-08;42;15036;519,1;21802,2
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP2;Iphone 2;1000;Gama Baja;0,25;165661;2008-03-08;42;42000;1250;52500
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP3;Iphone 3;1200;Gama Baja;0,25;165662;2008-03-08;56;67200;1500;84000
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP4;Iphone 4;1400;Gama Media;0,35;165663;2008-03-08;80;112000;1890;151200
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP5;Iphone 5;1600;Gama Media;0,35;165664;2008-03-08;64;102400;2160;138240
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;IP6;Iphone 6;1800;Gama Alta;0,45;165665;2008-03-08;68;122400;2610;177480
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS1;Galaxy S1;850;Gama Baja;0,25;165666;2008-03-08;44;37400;1062,5;46750
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS2;Galaxy S2;925;Gama Baja;0,25;165667;2008-03-08;62;57350;1156,25;71687,5
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS3;Galaxy S3;1000;Gama Media;0,35;165668;2008-03-08;50;50000;1350;67500
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS4;Galaxy S4;1075;Gama Media;0,35;165669;2008-03-08;44;47300;1451,25;63855
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS5;Galaxy S5;1150;Gama Alta;0,45;165670;2008-03-08;56;64400;1667,5;93380
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;GS6;Galaxy S6;1225;Gama Alta;0,45;165671;2008-03-08;46;56350;1776,25;81707,5
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;MG;Motorola G;780;Gama Media;0,35;165672;2008-03-08;68;53040;1053;71604
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;MX;Motorola X;548;Gama Media;0,35;165673;2008-03-08;54;29592;739,8;39949,2
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;SXU;Sony Xperia U;999;Gama Alta;0,45;165674;2008-03-08;80;79920;1448,55;115884
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;AO1;Alcatel One;700;Gama Baja;0,25;165675;2008-03-08;52;36400;875;45500
161217;Éxito;Bogotá;Colombia;-4,683894;-74,079931;LGP;LG Pro;358;Gama Alta;0,45;165676;2008-03-08;42;15036;519,1;21802,2
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP2;Iphone 2;1000;Gama Baja;0,25;165677;2008-03-08;50;50000;1250;62500
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP3;Iphone 3;1200;Gama Baja;0,25;165678;2008-03-08;38;45600;1500;57000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP4;Iphone 4;1400;Gama Media;0,35;165679;2008-03-08;26;36400;1890;49140
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP5;Iphone 5;1600;Gama Media;0,35;165680;2008-03-08;50;80000;2160;108000
171219;Tottus;Lima;Perú;-12,048157;-77,058537;IP6;Iphone 6;1800;Gama Alta;0,45;165681;2008-03-08;34;61200;2610;88740
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS1;Galaxy S1;850;Gama Baja;0,25;165682;2008-03-08;56;47600;1062,5;59500
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS2;Galaxy S2;925;Gama Baja;0,25;165683;2008-03-08;42;38850;1156,25;48562,5
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS3;Galaxy S3;1000;Gama Media;0,35;165684;2008-03-08;50;50000;1350;67500
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS4;Galaxy S4;1075;Gama Media;0,35;165685;2008-03-08;42;45150;1451,25;60952,5
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS5;Galaxy S5;1150;Gama Alta;0,45;165686;2008-03-08;50;57500;1667,5;83375
171219;Tottus;Lima;Perú;-12,048157;-77,058537;GS6;Galaxy S6;1225;Gama Alta;0,45;165687;2008-03-08;46;56350;1776,25;81707,5
171219;Tottus;Lima;Perú;-12,048157;-77,058537;MG;Motorola G;780;Gama Media;0,35;165688;2008-03-08;48;37440;1053;50544
171219;Tottus;Lima;Perú;-12,048157;-77,058537;MX;Motorola X;548;Gama Media;0,35;165689;2008-03-08;58;31784;739,8;42908,4
171219;Tottus;Lima;Perú;-12,048157;-77,058537;SXU;Sony Xperia U;999;Gama Alta;0,45;165690;2008-03-08;48;47952;1448,55;69530,4
171219;Tottus;Lima;Perú;-12,048157;-77,058537;AO1;Alcatel One;700;Gama Baja;0,25;165691;2008-03-08;28;19600;875;24500
171219;Tottus;Lima;Perú;-12,048157;-77,058537;LGP;LG Pro;358;Gama Alta;0,45;165692;2008-03-08;34;12172;519,1;17649,4
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP2;Iphone 2;1000;Gama Baja;0,25;165693;2008-03-08;30;30000;1250;37500
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP3;Iphone 3;1200;Gama Baja;0,25;165694;2008-03-08;38;45600;1500;57000
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP4;Iphone 4;1400;Gama Media;0,35;165695;2008-03-08;32;44800;1890;60480
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP5;Iphone 5;1600;Gama Media;0,35;165696;2008-03-08;46;73600;2160;99360
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;IP6;Iphone 6;1800;Gama Alta;0,45;165697;2008-03-08;32;57600;2610;83520
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS1;Galaxy S1;850;Gama Baja;0,25;165698;2008-03-08;56;47600;1062,5;59500
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS2;Galaxy S2;925;Gama Baja;0,25;165699;2008-03-08;50;46250;1156,25;57812,5
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS3;Galaxy S3;1000;Gama Media;0,35;165700;2008-03-08;32;32000;1350;43200
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS4;Galaxy S4;1075;Gama Media;0,35;165701;2008-03-08;40;43000;1451,25;58050
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS5;Galaxy S5;1150;Gama Alta;0,45;165702;2008-03-08;48;55200;1667,5;80040
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;GS6;Galaxy S6;1225;Gama Alta;0,45;165703;2008-03-08;36;44100;1776,25;63945
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;MG;Motorola G;780;Gama Media;0,35;165704;2008-03-08;48;37440;1053;50544
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;MX;Motorola X;548;Gama Media;0,35;165705;2008-03-08;34;18632;739,8;25153,2
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;SXU;Sony Xperia U;999;Gama Alta;0,45;165706;2008-03-08;48;47952;1448,55;69530,4
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;AO1;Alcatel One;700;Gama Baja;0,25;165707;2008-03-08;34;23800;875;29750
191221;Megamaxi;Quito;Ecuador;-0,286387;-78,542229;LGP;LG Pro;358;Gama Alta;0,45;165708;2008-03-08;36;12888;519,1;18687,6
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP2;Iphone 2;1000;Gama Baja;0,25;165709;2008-03-08;40;40000;1250;50000
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP3;Iphone 3;1200;Gama Baja;0,25;165710;2008-03-08;52;62400;1500;78000
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP4;Iphone 4;1400;Gama Media;0,35;165711;2008-03-08;58;81200;1890;109620
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP5;Iphone 5;1600;Gama Media;0,35;165712;2008-03-08;40;64000;2160;86400
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;IP6;Iphone 6;1800;Gama Alta;0,45;165713;2008-03-08;50;90000;2610;130500
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS1;Galaxy S1;850;Gama Baja;0,25;165714;2008-03-08;38;32300;1062,5;40375
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS2;Galaxy S2;925;Gama Baja;0,25;165715;2008-03-08;36;33300;1156,25;41625
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS3;Galaxy S3;1000;Gama Media;0,35;165716;2008-03-08;32;32000;1350;43200
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS4;Galaxy S4;1075;Gama Media;0,35;165717;2008-03-08;32;34400;1451,25;46440
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS5;Galaxy S5;1150;Gama Alta;0,45;165718;2008-03-08;34;39100;1667,5;56695
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;GS6;Galaxy S6;1225;Gama Alta;0,45;165719;2008-03-08;24;29400;1776,25;42630
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;MG;Motorola G;780;Gama Media;0,35;165720;2008-03-08;42;32760;1053;44226
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;MX;Motorola X;548;Gama Media;0,35;165721;2008-03-08;44;24112;739,8;32551,2
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;SXU;Sony Xperia U;999;Gama Alta;0,45;165722;2008-03-08;52;51948;1448,55;75324,6
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;AO1;Alcatel One;700;Gama Baja;0,25;165723;2008-03-08;56;39200;875;49000
141223;Disco;Montevideo;Uruguay;-34,89167;-56,125146;LGP;LG Pro;358;Gama Alta;0,45;165724;2008-03-08;40;14320;519,1;20764
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP2;Iphone 2;1000;Gama Baja;0,25;165725;2008-03-08;58;58000;1250;72500
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP3;Iphone 3;1200;Gama Baja;0,25;165726;2008-03-08;74;88800;1500;111000
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP4;Iphone 4;1400;Gama Media;0,35;165727;2008-03-08;56;78400;1890;105840
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP5;Iphone 5;1600;Gama Media;0,35;165728;2008-03-08;94;150400;2160;203040
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;IP6;Iphone 6;1800;Gama Alta;0,45;165729;2008-03-08;66;118800;2610;172260
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS1;Galaxy S1;850;Gama Baja;0,25;165730;2008-03-08;102;86700;1062,5;108375
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS2;Galaxy S2;925;Gama Baja;0,25;165731;2008-03-08;90;83250;1156,25;104062,5
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS3;Galaxy S3;1000;Gama Media;0,35;165732;2008-03-08;80;80000;1350;108000
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS4;Galaxy S4;1075;Gama Media;0,35;165733;2008-03-08;72;77400;1451,25;104490
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS5;Galaxy S5;1150;Gama Alta;0,45;165734;2008-03-08;98;112700;1667,5;163415
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;GS6;Galaxy S6;1225;Gama Alta;0,45;165735;2008-03-08;84;102900;1776,25;149205
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;MG;Motorola G;780;Gama Media;0,35;165736;2008-03-08;64;49920;1053;67392
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;MX;Motorola X;548;Gama Media;0,35;165737;2008-03-08;78;42744;739,8;57704,4
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;SXU;Sony Xperia U;999;Gama Alta;0,45;165738;2008-03-08;64;63936;1448,55;92707,2
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;AO1;Alcatel One;700;Gama Baja;0,25;165739;2008-03-08;86;60200;875;75250
111225;Jumbo/Easy;Buenos Aires;Argentina;-34,574376;-58,426387;LGP;LG Pro;358;Gama Alta;0,45;165740;2008-03-08;106;37948;519,1;55024,6
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP2;Iphone 2;1000;Gama Baja;0,25;165741;2008-03-08;72;72000;1250;90000
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP3;Iphone 3;1200;Gama Baja;0,25;165742;2008-03-08;44;52800;1500;66000
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP4;Iphone 4;1400;Gama Media;0,35;165743;2008-03-08;68;95200;1890;128520
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP5;Iphone 5;1600;Gama Media;0,35;165744;2008-03-08;50;80000;2160;108000
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;IP6;Iphone 6;1800;Gama Alta;0,45;165745;2008-03-08;64;115200;2610;167040
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS1;Galaxy S1;850;Gama Baja;0,25;165746;2008-03-08;52;44200;1062,5;55250
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS2;Galaxy S2;925;Gama Baja;0,25;165747;2008-03-08;60;55500;1156,25;69375
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS3;Galaxy S3;1000;Gama Media;0,35;165748;2008-03-08;50;50000;1350;67500
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS4;Galaxy S4;1075;Gama Media;0,35;165749;2008-03-08;70;75250;1451,25;101587,5
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS5;Galaxy S5;1150;Gama Alta;0,45;165750;2008-03-08;84;96600;1667,5;140070
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;GS6;Galaxy S6;1225;Gama Alta;0,45;165751;2008-03-08;50;61250;1776,25;88812,5
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;MG;Motorola G;780;Gama Media;0,35;165752;2008-03-08;48;37440;1053;50544
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;MX;Motorola X;548;Gama Media;0,35;165753;2008-03-08;78;42744;739,8;57704,4
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;SXU;Sony Xperia U;999;Gama Alta;0,45;165754;2008-03-08;52;51948;1448,55;75324,6
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;AO1;Alcatel One;700;Gama Baja;0,25;165755;2008-03-08;46;32200;875;40250
161229;Unilago;Bogotá;Colombia;-4,665357;-74,058246;LGP;LG Pro;358;Gama Alta;0,45;165756;2008-03-08;70;25060;519,1;36337
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP2;Iphone 2;1000;Gama Baja;0,25;165757;2008-03-08;28;28000;1250;35000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP3;Iphone 3;1200;Gama Baja;0,25;165758;2008-03-08;26;31200;1500;39000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP4;Iphone 4;1400;Gama Media;0,35;165759;2008-03-08;52;72800;1890;98280
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP5;Iphone 5;1600;Gama Media;0,35;165760;2008-03-08;48;76800;2160;103680
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;IP6;Iphone 6;1800;Gama Alta;0,45;165761;2008-03-08;38;68400;2610;99180
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS1;Galaxy S1;850;Gama Baja;0,25;165762;2008-03-08;36;30600;1062,5;38250
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS2;Galaxy S2;925;Gama Baja;0,25;165763;2008-03-08;36;33300;1156,25;41625
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS3;Galaxy S3;1000;Gama Media;0,35;165764;2008-03-08;40;40000;1350;54000
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS4;Galaxy S4;1075;Gama Media;0,35;165765;2008-03-08;26;27950;1451,25;37732,5
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS5;Galaxy S5;1150;Gama Alta;0,45;165766;2008-03-08;38;43700;1667,5;63365
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;GS6;Galaxy S6;1225;Gama Alta;0,45;165767;2008-03-08;36;44100;1776,25;63945
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;MG;Motorola G;780;Gama Media;0,35;165768;2008-03-08;24;18720;1053;25272
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;MX;Motorola X;548;Gama Media;0,35;165769;2008-03-08;46;25208;739,8;34030,8
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;SXU;Sony Xperia U;999;Gama Alta;0,45;165770;2008-03-08;40;39960;1448,55;57942
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;AO1;Alcatel One;700;Gama Baja;0,25;165771;2008-03-08;36;25200;875;31500
181241;Ripley;Concepción;Chile;-33,401107;-70,578392;LGP;LG Pro;358;Gama Alta;0,45;165772;2008-03-08;34;12172;519,1;17649,4
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP2;Iphone 2;1000;Gama Baja;0,25;165773;2008-03-08;92;92000;1250;115000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP3;Iphone 3;1200;Gama Baja;0,25;165774;2008-03-08;104;124800;1500;156000
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP4;Iphone 4;1400;Gama Media;0,35;165775;2008-03-08;88;123200;1890;166320
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP5;Iphone 5;1600;Gama Media;0,35;165776;2008-03-08;104;166400;2160;224640
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;IP6;Iphone 6;1800;Gama Alta;0,45;165777;2008-03-08;78;140400;2610;203580
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS1;Galaxy S1;850;Gama Baja;0,25;165778;2008-03-08;90;76500;1062,5;95625
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS2;Galaxy S2;925;Gama Baja;0,25;165779;2008-03-08;100;92500;1156,25;115625
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS3;Galaxy S3;1000;Gama Media;0,35;165780;2008-03-08;66;66000;1350;89100
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS4;Galaxy S4;1075;Gama Media;0,35;165781;2008-03-08;62;66650;1451,25;89977,5
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS5;Galaxy S5;1150;Gama Alta;0,45;165782;2008-03-08;84;96600;1667,5;140070
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;GS6;Galaxy S6;1225;Gama Alta;0,45;165783;2008-03-08;98;120050;1776,25;174072,5
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;MG;Motorola G;780;Gama Media;0,35;165784;2008-03-08;92;71760;1053;96876
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;MX;Motorola X;548;Gama Media;0,35;165785;2008-03-08;88;48224;739,8;65102,4
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;SXU;Sony Xperia U;999;Gama Alta;0,45;165786;2008-03-08;64;63936;1448,55;92707,2
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;AO1;Alcatel One;700;Gama Baja;0,25;165787;2008-03-08;98;68600;875;85750
111249;Ct Pal;Buenos Aires;Argentina;-34,590081;-58,424213;LGP;LG Pro;358;Gama Alta;0,45;165788;2008-03-08;74;26492;519,1;38413,4
171251;Infotect;Lima;Perú;-12,061354;-77,037754;IP2;Iphone 2;1000;Gama Baja;0,25;165789;2008-03-08;54;54000;1250;67500
